date,return
2010-06-17,0.001607
2010-06-18,0.001086
2010-06-21,-0.002868
2010-06-22,-0.016653
2010-06-23,-0.003108
2010-06-24,-0.016709
2010-06-25,0.00418
2010-06-28,-0.003157
2010-06-29,-0.031362
2010-06-30,-0.009545
2010-07-01,-0.004467
2010-07-02,-0.005464
2010-07-06,0.006534
2010-07-07,0.03101
2010-07-08,0.009848
2010-07-09,0.007437
2010-07-12,0.000649
2010-07-13,0.014975
2010-07-14,-9.1e-05
2010-07-15,0.000273
2010-07-16,-0.027921
2010-07-19,0.00589
2010-07-20,0.011031
2010-07-21,-0.013084
2010-07-22,0.022077
2010-07-23,0.008641
2010-07-26,0.010362
2010-07-27,-8.9e-05
2010-07-28,-0.006476
2010-07-29,-0.004884
2010-07-30,-0.000181
2010-08-02,0.02233
2010-08-03,-0.004801
2010-08-04,0.006661
2010-08-05,-0.001062
2010-08-06,-0.004085
2010-08-09,0.005324
2010-08-10,-0.005413
2010-08-11,-0.02779
2010-08-12,-0.006148
2010-08-13,-0.00295
2010-08-16,-0.000463
2010-08-17,0.012211
2010-08-18,0.001823
2010-08-19,-0.01755
2010-08-20,-0.003249
2010-08-23,-0.00382
2010-08-24,-0.014955
2010-08-25,0.003877
2010-08-26,-0.006724
2010-08-27,0.015372
2010-08-30,-0.014611
2010-08-31,0.0
2010-09-01,0.029473
2010-09-02,0.009269
2010-09-03,0.012889
2010-09-07,-0.011337
2010-09-08,0.006998
2010-09-09,0.004609
2010-09-10,0.005036
2010-09-13,0.011063
2010-09-14,-0.000622
2010-09-15,0.003811
2010-09-16,-0.000266
2010-09-17,0.000375
2010-09-20,0.015174
2010-09-21,-0.002016
2010-09-22,-0.004925
2010-09-23,-0.008145
2010-09-24,0.020413
2010-09-27,-0.004802
2010-09-28,0.003494
2010-09-29,-0.001745
2010-09-30,-0.002975
2010-10-01,0.004197
2010-10-04,-0.007531
2010-10-05,0.019932
2010-10-06,-8.6e-05
2010-10-07,-0.001207
2010-10-08,0.005593
2010-10-11,0.000943
2010-10-12,0.003082
2010-10-13,0.007747
2010-10-14,-0.003908
2010-10-15,0.002041
2010-10-18,0.004916
2010-10-19,-0.013192
2010-10-20,0.00972
2010-10-21,0.002202
2010-10-22,0.001861
2010-10-25,0.002953
2010-10-26,0.000168
2010-10-27,-0.002868
2010-10-28,0.000169
2010-10-29,0.00076
2010-11-01,0.000338
2010-11-02,0.007899
2010-11-03,0.004009
2010-11-04,0.019075
2010-11-05,0.003756
2010-11-08,-0.001876
2010-11-09,-0.007211
2010-11-10,0.004021
2010-11-11,-0.003774
2010-11-12,-0.011909
2010-11-15,-0.001415
2010-11-16,-0.015702
2010-11-17,0.000507
2010-11-18,0.014611
2010-11-19,0.002747
2010-11-22,-0.000832
2010-11-23,-0.014582
2010-11-24,0.014665
2010-11-26,-0.011716
2010-11-29,0.003026
2010-11-30,-0.005639
2010-12-01,0.021045
2010-12-02,0.012727
2010-12-03,0.002689
2010-12-06,-0.001059
2010-12-07,0.00057
2010-12-08,0.003657
2010-12-09,0.003886
2010-12-10,0.005801
2010-12-13,0.000643
2010-12-14,0.000882
2010-12-15,-0.004582
2010-12-16,0.005785
2010-12-17,0.00107
2010-12-20,0.00241
2010-12-21,0.006321
2010-12-22,0.003105
2010-12-23,-0.001433
2010-12-27,0.000399
2010-12-28,0.001431
2010-12-29,0.000715
2010-12-30,-0.00159
2010-12-31,0.000239
2011-01-03,0.010285
2011-01-04,-0.000551
2011-01-05,0.005184
2011-01-06,-0.00196
2011-01-07,-0.001964
2011-01-10,-0.001259
2011-01-11,0.003537
2011-01-12,0.008985
2011-01-13,-0.001635
2011-01-14,0.007218
2011-01-18,0.0017
2011-01-19,-0.009854
2011-01-20,-0.001326
2011-01-21,0.002261
2011-01-24,0.005671
2011-01-25,0.000542
2011-01-26,0.003863
2011-01-27,0.002465
2011-01-28,-0.017618
2011-01-31,0.007489
2011-02-01,0.015882
2011-02-02,-0.001914
2011-02-03,0.00222
2011-02-04,0.002826
2011-02-07,0.006233
2011-02-08,0.004536
2011-02-09,-0.002266
2011-02-10,0.000379
2011-02-11,0.005952
2011-02-14,0.002401
2011-02-15,-0.003153
2011-02-16,0.006296
2011-02-17,0.002984
2011-02-18,0.002084
2011-02-22,-0.020274
2011-02-23,-0.006163
2011-02-24,-0.000688
2011-02-25,0.010636
2011-02-28,0.006177
2011-03-01,-0.016814
2011-03-02,0.002136
2011-03-03,0.017078
2011-03-04,-0.00752
2011-03-07,-0.007882
2011-03-08,0.008712
2011-03-09,-0.001434
2011-03-10,-0.01868
2011-03-11,0.006903
2011-03-14,-0.006057
2011-03-15,-0.011523
2011-03-16,-0.018686
2011-03-17,0.013148
2011-03-18,0.003633
2011-03-21,0.015379
2011-03-22,-0.003475
2011-03-23,0.002858
2011-03-24,0.009518
2011-03-25,0.00305
2011-03-28,-0.002439
2011-03-29,0.006696
2011-03-30,0.006877
2011-03-31,-0.001357
2011-04-01,0.004215
2011-04-04,0.000826
2011-04-05,-0.000151
2011-04-06,0.003147
2011-04-07,-0.002547
2011-04-08,-0.003456
2011-04-11,-0.003015
2011-04-12,-0.007502
2011-04-13,-7.6e-05
2011-04-14,0.00076
2011-04-15,0.003642
2011-04-18,-0.011271
2011-04-19,0.005728
2011-04-20,0.01354
2011-04-21,0.005096
2011-04-25,-0.001047
2011-04-26,0.008568
2011-04-27,0.006508
2011-04-28,0.003238
2011-04-29,0.002348
2011-05-02,-0.00154
2011-05-03,-0.003603
2011-05-04,-0.006653
2011-05-05,-0.00909
2011-05-06,0.004407
2011-05-09,0.003867
2011-05-10,0.0085
2011-05-11,-0.01058
2011-05-12,0.004749
2011-05-13,-0.007729
2011-05-16,-0.006362
2011-05-17,-0.00015
2011-05-18,0.008897
2011-05-19,0.002379
2011-05-20,-0.007977
2011-05-23,-0.011669
2011-05-24,-0.000833
2011-05-25,0.003329
2011-05-26,0.004597
2011-05-27,0.003827
2011-05-31,0.010357
2011-06-01,-0.022717
2011-06-02,-0.001063
2011-06-03,-0.009994
2011-06-06,-0.010638
2011-06-07,-0.000619
2011-06-08,-0.004197
2011-06-09,0.007603
2011-06-10,-0.014009
2011-06-13,0.000784
2011-06-14,0.012606
2011-06-15,-0.017946
2011-06-16,0.002203
2011-06-17,0.002976
2011-06-20,0.005103
2011-06-21,0.013611
2011-06-22,-0.006043
2011-06-23,-0.00288
2011-06-24,-0.011682
2011-06-27,0.008871
2011-06-28,0.012969
2011-06-29,0.008527
2011-06-30,0.009518
2011-07-01,0.014668
2011-07-05,-0.000822
2011-07-06,0.001195
2011-07-07,0.010322
2011-07-08,-0.007117
2011-07-11,-0.018246
2011-07-12,-0.004328
2011-07-13,0.003343
2011-07-14,-0.006926
2011-07-15,0.005788
2011-07-18,-0.008236
2011-07-19,0.016101
2011-07-20,-0.000603
2011-07-21,0.013776
2011-07-22,0.000669
2011-07-25,-0.005588
2011-07-26,-0.003744
2011-07-27,-0.020688
2011-07-28,-0.002914
2011-07-29,-0.006858
2011-08-01,-0.004262
2011-08-02,-0.025879
2011-08-03,0.005404
2011-08-04,-0.047974
2011-08-05,-0.001498
2011-08-08,-0.067341
2011-08-09,0.045451
2011-08-10,-0.045184
2011-08-11,0.043906
2011-08-12,0.00671
2011-08-15,0.020944
2011-08-16,-0.008575
2011-08-17,0.000669
2011-08-18,-0.044076
2011-08-19,-0.016466
2011-08-22,0.000799
2011-08-23,0.03238
2011-08-24,0.013987
2011-08-25,-0.015362
2011-08-26,0.01443
2011-08-29,0.028331
2011-08-30,0.002633
2011-08-31,0.004428
2011-09-01,-0.010528
2011-09-02,-0.025882
2011-09-06,-0.007324
2011-09-07,0.027817
2011-09-08,-0.010447
2011-09-09,-0.026559
2011-09-12,0.00645
2011-09-13,0.009129
2011-09-14,0.01375
2011-09-15,0.017109
2011-09-16,0.005901
2011-09-19,-0.010007
2011-09-20,-0.001165
2011-09-21,-0.029901
2011-09-22,-0.032858
2011-09-23,0.006007
2011-09-26,0.023501
2011-09-27,0.011122
2011-09-28,-0.020629
2011-09-29,0.007872
2011-09-30,-0.025307
2011-10-03,-0.02887
2011-10-04,0.021686
2011-10-05,0.018345
2011-10-06,0.01793
2011-10-07,-0.006719
2011-10-10,0.032898
2011-10-11,0.001003
2011-10-12,0.008734
2011-10-13,-0.00199
2011-10-14,0.01695
2011-10-17,-0.019275
2011-10-18,0.019357
2011-10-19,-0.0119
2011-10-20,0.004366
2011-10-21,0.018809
2011-10-24,0.012187
2011-10-25,-0.019635
2011-10-26,0.010106
2011-10-27,0.034243
2011-10-28,-0.000233
2011-10-31,-0.024402
2011-11-01,-0.028284
2011-11-02,0.01618
2011-11-03,0.018063
2011-11-04,-0.006117
2011-11-07,0.006196
2011-11-08,0.012749
2011-11-09,-0.037608
2011-11-10,0.009374
2011-11-11,0.018648
2011-11-14,-0.00952
2011-11-15,0.004929
2011-11-16,-0.01599
2011-11-17,-0.016005
2011-11-18,-0.001065
2011-11-21,-0.019202
2011-11-22,-0.003936
2011-11-23,-0.022313
2011-11-25,-0.001889
2011-11-28,0.028556
2011-11-29,0.002835
2011-11-30,0.040326
2011-12-01,-0.00016
2011-12-02,-0.000881
2011-12-05,0.010834
2011-12-06,0.000316
2011-12-07,0.003715
2011-12-08,-0.02218
2011-12-09,0.016801
2011-12-12,-0.014705
2011-12-13,-0.009383
2011-12-14,-0.010704
2011-12-15,0.003608
2011-12-16,0.001482
2011-12-19,-0.01075
2011-12-20,0.029812
2011-12-21,0.001934
2011-12-22,0.00882
2011-12-23,0.008901
2011-12-27,0.000791
2011-12-28,-0.01321
2011-12-29,0.010281
2011-12-30,-0.004928
2012-01-03,0.01581
2012-01-04,0.001568
2012-01-05,0.002658
2012-01-06,-0.002581
2012-01-09,0.002425
2012-01-10,0.008633
2012-01-11,0.000542
2012-01-12,0.002396
2012-01-13,-0.005186
2012-01-17,0.003873
2012-01-18,0.010995
2012-01-19,0.005263
2012-01-20,0.00372
2012-01-23,-0.00258
2012-01-24,-0.00114
2012-01-25,0.008332
2012-01-26,-0.005142
2012-01-27,-0.000456
2012-01-30,-0.00342
2012-01-31,-0.00038
2012-02-01,0.008719
2012-02-02,0.001584
2012-02-03,0.013921
2012-02-06,-0.000669
2012-02-07,0.002526
2012-02-08,0.002963
2012-02-09,0.001256
2012-02-10,-0.007415
2012-02-13,0.007415
2012-02-14,-0.001256
2012-02-15,-0.004671
2012-02-16,0.011013
2012-02-17,0.002642
2012-02-21,0.00044
2012-02-22,-0.00323
2012-02-23,0.004401
2012-02-24,0.002193
2012-02-27,0.001678
2012-02-28,0.002912
2012-02-29,-0.003933
2012-03-01,0.005169
2012-03-02,-0.003054
2012-03-05,-0.004087
2012-03-06,-0.014733
2012-03-07,0.006952
2012-03-08,0.0099
2012-03-09,0.00386
2012-03-12,7.3e-05
2012-03-13,0.017865
2012-03-14,-0.001071
2012-03-15,0.005773
2012-03-16,0.001383
2012-03-19,0.003912
2012-03-20,-0.002915
2012-03-21,-0.001639
2012-03-22,-0.007229
2012-03-23,0.003227
2012-03-26,0.013937
2012-03-27,-0.003112
2012-03-28,-0.00497
2012-03-29,-0.00171
2012-03-30,0.004127
2012-04-02,0.007288
2012-04-03,-0.004097
2012-04-04,-0.00996
2012-04-05,-0.000501
2012-04-09,-0.011294
2012-04-10,-0.016927
2012-04-11,0.008061
2012-04-12,0.012981
2012-04-13,-0.011959
2012-04-16,-0.000657
2012-04-17,0.014704
2012-04-18,-0.003385
2012-04-19,-0.006441
2012-04-20,0.001669
2012-04-23,-0.008444
2012-04-24,0.003794
2012-04-25,0.013599
2012-04-26,0.006944
2012-04-27,0.00164
2012-04-30,-0.003711
2012-05-01,0.006201
2012-05-02,-0.002989
2012-05-03,-0.007655
2012-05-04,-0.01629
2012-05-07,0.00073
2012-05-08,-0.00402
2012-05-09,-0.005949
2012-05-10,0.002061
2012-05-11,-0.00302
2012-05-14,-0.011122
2012-05-15,-0.005758
2012-05-16,-0.003832
2012-05-17,-0.014942
2012-05-18,-0.008596
2012-05-21,0.017041
2012-05-22,0.001742
2012-05-23,0.00053
2012-05-24,0.001963
2012-05-25,-0.003249
2012-05-29,0.012039
2012-05-30,-0.014617
2012-05-31,-0.002203
2012-06-01,-0.025499
2012-06-04,-0.000468
2012-06-05,0.007543
2012-06-06,0.022219
2012-06-07,0.000606
2012-06-08,0.007921
2012-06-11,-0.012779
2012-06-12,0.011425
2012-06-13,-0.006415
2012-06-14,0.010545
2012-06-15,0.010177
2012-06-18,0.001936
2012-06-19,0.009626
2012-06-20,-0.001623
2012-06-21,-0.022694
2012-06-22,0.007673
2012-06-25,-0.016165
2012-06-26,0.005014
2012-06-27,0.008976
2012-06-28,-0.002857
2012-06-29,0.02462
2012-07-02,0.003008
2012-07-03,0.006572
2012-07-05,-0.004522
2012-07-06,-0.009549
2012-07-09,-0.001255
2012-07-10,-0.008758
2012-07-11,0.000149
2012-07-12,-0.004857
2012-07-13,0.016639
2012-07-16,-0.00236
2012-07-17,0.006844
2012-07-18,0.007379
2012-07-19,0.002617
2012-07-20,-0.00919
2012-07-23,-0.010163
2012-07-24,-0.008624
2012-07-25,0.000224
2012-07-26,0.016363
2012-07-27,0.018265
2012-07-30,0.0
2012-07-31,-0.007019
2012-08-01,-0.000872
2012-08-02,-0.006929
2012-08-03,0.019639
2012-08-06,0.001936
2012-08-07,0.005001
2012-08-08,0.001211
2012-08-09,0.000854
2012-08-10,0.001635
2012-08-13,-0.000497
2012-08-14,0.000142
2012-08-15,0.001136
2012-08-16,0.007352
2012-08-17,0.001337
2012-08-20,7.1e-05
2012-08-21,-0.003029
2012-08-22,0.000423
2012-08-23,-0.008212
2012-08-24,0.006025
2012-08-27,0.000212
2012-08-28,-0.000989
2012-08-29,0.000777
2012-08-30,-0.007235
2012-08-31,0.004758
2012-09-04,-0.000922
2012-09-05,-0.000851
2012-09-06,0.020093
2012-09-07,0.003888
2012-09-10,-0.005697
2012-09-11,0.002783
2012-09-12,0.00333
2012-09-13,0.015122
2012-09-14,0.004424
2012-09-17,-0.003402
2012-09-18,-0.000817
2012-09-19,0.000545
2012-09-20,6.8e-05
2012-09-21,-0.000415
2012-09-24,-0.001509
2012-09-25,-0.010699
2012-09-26,-0.005637
2012-09-27,0.009377
2012-09-28,-0.004642
2012-10-01,0.002636
2012-10-02,0.001038
2012-10-03,0.004075
2012-10-04,0.007142
2012-10-05,6.8e-05
2012-10-08,-0.003427
2012-10-09,-0.009936
2012-10-10,-0.006401
2012-10-11,0.000558
2012-10-12,-0.003284
2012-10-15,0.008294
2012-10-16,0.010082
2012-10-17,0.004525
2012-10-18,-0.002602
2012-10-19,-0.016805
2012-10-22,0.000139
2012-10-23,-0.013973
2012-10-24,-0.002833
2012-10-25,0.002904
2012-10-26,-0.000566
2012-10-31,0.0
2012-11-01,0.010416
2012-11-02,-0.008931
2012-11-05,0.002046
2012-11-06,0.007795
2012-11-07,-0.022924
2012-11-08,-0.012097
2012-11-09,0.000869
2012-11-12,0.000796
2012-11-13,-0.003477
2012-11-14,-0.013591
2012-11-15,-0.001693
2012-11-16,0.004925
2012-11-19,0.020037
2012-11-20,0.000431
2012-11-21,0.001867
2012-11-23,0.013533
2012-11-26,-0.002125
2012-11-27,-0.005117
2012-11-28,0.00802
2012-11-29,0.004655
2012-11-30,0.000211
2012-12-03,-0.004936
2012-12-04,-0.001415
2012-12-05,0.001768
2012-12-06,0.003386
2012-12-07,0.003024
2012-12-10,0.000422
2012-12-11,0.006785
2012-12-12,0.000488
2012-12-13,-0.006151
2012-12-14,-0.003723
2012-12-17,0.011684
2012-12-18,0.011068
2012-12-19,-0.007458
2012-12-20,0.005737
2012-12-21,-0.009133
2012-12-24,-0.003086
2012-12-26,-0.004224
2012-12-27,-0.001341
2012-12-28,-0.010867
2012-12-31,0.016853
