2000-12-06,14.9858,15.2312,14.3969,14.6586,2171063
2000-12-07,14.6913,14.8549,14.5441,14.6913,1562302
2000-12-08,15.0185,15.1821,14.8877,15.1167,5234160
2000-12-11,15.1494,15.3621,15.0677,15.2394,1453233
2000-12-12,15.1004,15.1821,14.9368,15.0594,540760
2000-12-13,15.313,15.313,14.9613,15.0677,379735
2000-12-14,14.6586,14.7568,14.4623,14.6341,997665
2000-12-15,14.4296,14.6422,14.3069,14.5196,926226
2000-12-18,14.7405,15.0594,14.675,14.9449,2519472
2000-12-19,14.9531,15.2149,14.6913,14.7813,5510557
2000-12-20,14.5932,14.7813,14.5196,14.6422,2563405
2000-12-21,14.5932,14.9858,14.4787,14.9858,3807287
2000-12-22,15.1658,15.1985,14.9695,15.1085,1228983
2000-12-26,15.2149,15.3785,15.1249,15.3785,2990321
2000-12-27,15.2312,15.5012,15.2312,15.4766,578199
2000-12-28,15.4439,15.673,15.4439,15.6321,712290
2000-12-29,15.583,15.7384,15.3785,15.4439,1312838
2001-01-02,15.493,15.493,14.8631,15.0104,2407347
2001-01-03,15.1167,16.0329,14.7895,15.8202,2442112
2001-01-04,15.7138,16.0493,15.5093,15.5421,1609673
2001-01-05,15.174,15.4766,14.7895,15.2149,16976161
2001-01-08,15.084,15.2149,14.9531,15.0594,804359
2001-01-09,15.2312,15.2312,14.8059,14.8059,412590
2001-01-10,14.8386,15.1494,14.7405,15.0513,768831
2001-01-11,15.1821,15.3785,15.0185,15.084,1026890
2001-01-12,15.1167,15.1167,14.6913,14.7977,851922
2001-01-16,14.8549,15.5093,14.7405,15.0594,1345119
2001-01-17,15.264,15.2803,14.9858,15.084,844663
2001-01-18,15.0349,15.0349,14.7568,14.8631,745145
2001-01-19,14.9204,14.9204,14.6586,14.7568,1034722
2001-01-22,14.7895,15.1658,14.7895,15.0185,452703
2001-01-23,15.0267,15.2803,14.9695,15.1658,649638
2001-01-24,15.2476,15.4357,15.1985,15.2558,6262197
2001-01-25,15.4357,15.4521,15.1821,15.3949,2629114
2001-01-26,15.3376,15.4766,15.2476,15.4521,1520088
2001-01-29,15.6271,15.6533,15.4334,15.4649,424051
2001-01-30,15.5486,15.6219,15.313,15.601,599210
2001-01-31,15.6271,15.6533,15.3601,15.4073,719931
2001-02-01,15.4701,15.5486,15.3706,15.4282,356050
2001-02-02,15.5591,15.6428,15.423,15.4701,346881
2001-02-05,15.5748,15.601,15.402,15.5748,400747
2001-02-06,15.5591,15.5591,15.245,15.2711,965193
2001-02-07,15.3706,15.4125,15.135,15.2345,486321
2001-02-08,15.3392,15.3811,15.1141,15.1926,4418531
2001-02-09,15.0774,15.3287,15.0565,15.2554,553940
2001-02-12,15.3183,15.5067,15.2764,15.4701,3876243
2001-02-13,15.5643,15.5643,15.3183,15.3811,1228219
2001-02-14,15.3916,15.3916,15.1246,15.2031,214700
2001-02-15,15.156,15.2502,15.0199,15.2031,956215
2001-02-16,15.0251,15.3287,15.0199,15.2083,1306343
2001-02-20,15.2345,15.2345,14.6115,14.6482,631492
2001-02-21,14.5277,14.7372,14.2136,14.2136,885158
2001-02-22,14.1351,14.3131,13.7058,14.3131,1025171
2001-02-23,14.1875,14.3602,13.821,14.245,1062992
2001-02-26,14.3759,14.5592,14.1246,14.5592,391005
2001-02-27,14.5696,14.8523,14.4597,14.7162,674279
2001-02-28,14.6063,14.7319,14.2084,14.3707,1661247
2001-03-01,14.266,14.3916,14.0932,14.3864,1281512
2001-03-02,14.2293,14.6063,14.2293,14.4073,1026317
2001-03-05,14.5277,14.5277,14.1403,14.334,1433750
2001-03-06,14.4649,14.6482,14.3445,14.3759,613536
